,name,age,location,gender,join_date,total tweets,followers,following,verified,tweet,likes,retweets,date,word count,launguage,is quote,hashtags,trending,tweet id
3962,rippedup_,,,,2011-06-27,28019,933,1140,False,RT @rarebreed91_: Can’t believe no one posted this one 😂😂😂 https://t.co/IrPKXg62jK,0,710,2023-01-09,11,en,True,[],,1612459909848743936
3963,0xsuvtwinne,,India,,2022-09-23,4741,39,1115,False,"RT @TheRavenCrypto: $75 — 8 Hours —

➖ RT &amp; Join  TG:

https://t.co/R5UmiCWHy1

Post Proof",0,1398,2023-01-09,13,en,False,[],"['Gareth Bale', '#GurinderDhawan', '#HappyBirthdayHrithikRoshan', '#CrazyDealsoniPhone', '#MissionMajnu', 'Felix', 'Inspired By Sushant', '#GetOutRavi', 'MALLIKA RULES ITV AS RADHA', 'VIRTUOUS SOUL MUNAWAR', 'CHOUDHARY SIBLINGS REUNION', 'Bumrah', 'Ishan', 'ODIs', 'Bear Grylls', 'Chelsea', 'FANS DEMAND ANKIT IN BB', 'राहुल गांधी', 'iPhone 14', 'Gill', 'Kolar', 'T20Is', 'Tapasvi', '#VarisuBORampageIn2D', '#DominantTHUNIVUBookings', '#MassMogudu', '#VanakkamUPGIS23', '#ऋचाराजपूत_को_गिरफ़्तार_करो', '#RohitSharma', '#PakistanEconomy', '#MotorolaXPantoneColourOf2023', '#देश_की_आवाज़_राहुल', '#UPSCAspirantsProtest', '#motoxstylelistings', '#MotoEdge30FusionVivaMagenta', '#UPSCCompensatoryAttempt2023', '#zerodha', '#CelebrationOfVarisu', '#SidharthMalhotra', '#MoonRiseOutTomorrow', '#caresults', '#PathaanTrailerTomorrow', '#RSSodhi', '#VarisuFDFS', '#BabarAzam𓃵', '#Amul', '#SA20', '#NTRGoesGlobal', '#Goodachari2', '#VeeraSimhaReddyOnJan12th']",1612459909840539656
3964,aussiebear09,,,,2009-09-07,41738,1086,1378,False,"RT @mapleveewesem: 🚨 #SoCal dog owners 🚨 
🆘 RECLAIM your #dogs 🙏 
The EastSide #LosAngeles County shelters have an UNBELIEVABLE amount of s…",0,166,2023-01-09,23,en,False,"[{'text': 'SoCal', 'indices': [21, 27]}, {'text': 'dogs', 'indices': [57, 62]}, {'text': 'LosAngeles', 'indices': [79, 90]}]",,1612459909832146948
3965,merdalildago,,,,2009-06-29,10800,114,544,False,"RT @smc429: Joel Greenberg, serving 11 years, told DOJ both he AND Matt Gaetz had sex with underage girls. ""I did see these acts occur, fir…",0,2483,2023-01-09,26,en,False,[],,1612459909832114176
3966,borikua4_ukr,,"Tokyo, Japan 🇵🇷",,2010-10-17,107411,10669,11636,False,"RT @mhmck: The commander of Operational Command ""East"" of the Armed Forces of Ukraine, Colonel-General Oleksandr Syrs'kyi, visited front-li…",0,274,2023-01-09,19,en,False,[],"['#関ジャニ18祭東京', '仏恥義理', '#bandmaid', '#toman_anime', '大倉くん', '横山さん', '#Qrzone', '#ストグラム', 'ビューティフルライフ', '村上さん', '田中正義', 'ひとつのうた', 'ハイレグ', '水星12話', '国民の理解', '杉野くん', 'ヨコヒナ', 'ピンク希望', '防衛増税', 'Beautiful Life', '宮野真守', 'PUZZLE', '浪川大輔', 'ベイル引退', '第354回', '身長・体重', 'あなたの女子力', '特殊ED', '英智くん', 'アリス九號', 'FGOメンテ', '水星の魔女12話', '放課後ひみつクラブ', '吸死2期', 'カタシロ', 'Wordle 570', '下半身透明', 'カービィのエアライド', 'サテマナ', 'ひとりさん', 'トルフィン', 'TRICK', 'ミカヅキくん', 'ロナルドくん', '英智さん', 'ブルー希望', '網浜さん', '村上くん', '省吾さん', '杉野ぼっちゃん']",1612459909815349248
3967,katstaycat,,,,2022-06-05,2753,45,236,False,"I practiced to draw Hex's baby.
She is so cute 😻 https://t.co/aHBEyX2vOH",0,0,2023-01-09,11,en,False,[],,1612459909798584321
3968,nica_ccm,,,,2018-12-24,533,35,105,False,"RT @koreanchuuchuu: YounJung is so much stronger than me, because if JaeWook cups my face like that, I might have already fallen in love an…",0,4,2023-01-09,25,en,False,[],,1612459909798404096
3969,CVGoldenOnes,,,,2018-03-03,9054,224,816,False,RT @philosophysage: Today's reminder! https://t.co/IaYwRrcMOi,0,61,2023-01-09,5,en,False,[],,1612459909794369536
3970,IguGiger,,,,2017-02-15,17930,71,49,False,"RT @PartyofDonkeys: How Healthy Is #ArmitaAbbasi Really?
How Healthy Is #ArmitaAbbasi Really?
How Healthy Is #ArmitaAbbasi Really?
How Heal…",0,42,2023-01-09,16,en,False,"[{'text': 'ArmitaAbbasi', 'indices': [35, 48]}, {'text': 'ArmitaAbbasi', 'indices': [72, 85]}, {'text': 'ArmitaAbbasi', 'indices': [109, 122]}]",,1612459909789978624
3971,crypto_maniac34,,,,2022-07-25,25981,123,4799,False,"RT @fastestcekilis: 🎁0.25 #Solana FAST [2.5H] Giveaway✈️ 

⚔️To enter:
1️⃣Like❤️ &amp; RT🔁
2️⃣RT+Like and tag friends pinned 📌 tweet on @Pickle…",0,64,2023-01-09,19,en,False,"[{'text': 'Solana', 'indices': [26, 33]}]",,1612459909789933574
3972,ivymatterr,,,,2021-05-24,8571,27,163,False,RT @ivyluvyo: me leaving people lives: https://t.co/dXbeIHrhjH,0,4046,2023-01-09,7,en,False,[],,1612459909781618689
3973,falusi_t,,,,2014-08-29,11041,1398,1267,False,RT @lowkeyalbert: smack her ass and tell her she beautiful,0,54,2023-01-09,10,en,False,[],,1612459909781536773
3974,Afridijeyala,,,,2022-05-22,17505,534,180,False,RT @AzamBaloshi: Happy Birthday My Dear Borther @SainMubarikPSF  🎂🥳❤️ https://t.co/9QLB5S7ZYZ,0,32,2023-01-09,11,en,False,[],,1612459909777440770
3975,nirbanch,,,,2022-10-11,6611,4,22,False,Hong Kong set to enforce crypto regulation from June https://t.co/o1AqE8uJug,0,0,2023-01-09,9,en,False,[],,1612459909777432581
3976,_Clus_,,,,2020-06-29,18851,2574,2931,False,Ai nfts are up next,1,0,2023-01-09,5,en,False,[],,1612459909773418497
3977,Amarnopser,,,,2015-10-18,176,2,46,False,"RT @PrimeHydrate: TO CELEBRATE 300K FOLLOWERS🤝

We are giving 10 people - one case of PRIME ENERGY each!⚡️

To Enter : 
•Must be 18+
•Follo…",0,10416,2023-01-09,22,en,False,[],,1612459909773139970
3978,ask_akiii,,,,2020-12-22,8521,742,902,False,RT @tyniverse: all in 24 hours.. how we feeling solomons? https://t.co/fKmzBzpEt2,0,1,2023-01-09,11,en,False,[],,1612459909769232389
3979,TOoM0l42GHyZqTf,,,,2020-12-03,114907,18284,12809,False,"RT @sirohika_ru: @Reynaldocabel17 
Hello,Reynaldocabello☺️🌈✨🎶
Have a Nice day☀🌈✨🎶
https://t.co/tj8r4y9rbV",0,2,2023-01-09,7,en,False,[],,1612459909769199616
3980,cam_herrin_,,,,2022-09-14,531,74,63,False,"RT @farhak1991: The damage to Cameron's car could not have been caused by Jessica and her daughter, they are not made of steel, and that da…",0,3,2023-01-09,26,en,False,[],,1612459909764751362
3981,a_103s,,Oman,,2019-09-06,380,107,454,False,RT @3ammerrr: i overthink. i overlove. i overfeel.,0,34,2023-01-09,8,en,False,[],"['#معاك_يا_احمرنا', 'اليمن', '#عيادات_ايفا', 'الحكم الكويتي', '#قابوس_في_قلوبنا', '#خليجي_25', '#اوبريت_١١_يناير', 'محمد العويسي', 'Chelsea', 'تشيلسي', 'السعودية', 'كره القدم', 'صوت المطر', 'علي نعمه الاسلام', 'صلاح', 'كاس العالم', 'اختبار اليوم', 'زيدان', 'بوسكيتس', 'ابراهيم', 'برشلونه', 'جبر خاطر', 'تشافي', 'رشه مطر', 'ميلان', 'فياريال', 'الاجواء الجميله', 'تركيا', 'علي البال', 'Oman', 'نايف', 'السناب', 'الريال', 'النصر', 'محمود', 'Pakistan', 'مدريد', 'زانت الجلسه', 'علي السلامه', '#عطنا_صوره_من_تصويرك', '#امان_سات', '#البزنس33', '#اعز_الرجال_وانقاهم', '#صباح_الخير_والسعاده']",1612459909760655370
3982,lareza_jaz756,,Philippines 🇵🇭,,2022-09-11,1117,0,13,False,RT @ivepics: ive for vogue korea https://t.co/7IFZcC0JbX,0,676,2023-01-09,7,en,False,[],"['DAYDREAM CONCEPT CLIP', '#MoonlightSunrise', '#AlchemyOfSouls2Ep10', '#MCIInuusig', 'KDAYSLex MV OUTNOW', '#TXT_Daydream', '#TEMPTATION', 'Wendy', 'DAYDREAM CONCEPT PHOTO', 'MARK LEE', 'VOTE NYEBE ON MYX', 'DARLENTINA DI BIBITAW', 'APPLETV SAVE WARRIOR NUN', 'KANG TAEHYUN', 'Sir Danyl', 'The Why of Praying', 'TAEYANG VIBE ZONE', 'STREAM IDOLL NOW', 'talented musician anji', 'MONSTA X REASON OUT NOW', 'Thoma', 'andi sparks at twentyone', 'St. Donnalyn', 'Nazareno', 'Black Nazarene', 'TXT HUBADERO ERA', ""D9 to Jinyoung's 1st Album"", 'chenle', 'COMPOSED BY JIMIN', 'chaeyoung', 'ACEstronger 21st MONTHSARY', 'hyungwon', 'Hong Sisters', 'Hobi', 'LAPILLUS ON WEEKLY IDOL', 'feel the seventeen vibe', 'PAUSEandPLAY WITH SELA', 'Yesung', 'SOLVE THE PUZZLE', 'Milan', 'jose faustino jr.', 'Momo', 'EVERY MONTH', 'Itim', 'Pilosopo Tasyo', 'dowoon', 'GRACIE', 'Eunbi', 'Inside Job', 'Basilio']",1612459909756628998
3983,xotwodshai,,,,2017-12-22,19035,428,318,False,Nissan’s really is the Lamborghinis😂😂,0,0,2023-01-09,5,en,False,[],,1612459909748064256
3984,YFeyman,,,,2012-09-12,27377,3459,2704,False,"Today's @nberpubs is great for health care work!

@markduggan_econ Atul Gupta @JacksonEmilieA @zs_templeton 

find that hospital privatization (from publicly owned) leads to volume drop (driven by less Medicaid share) w/increase in revenue 

https://t.co/M1tI5FQDRq https://t.co/ohGj82Khso",0,0,2023-01-09,33,en,False,[],,1612459909743890434
3985,sinae_not_park,,,,2022-10-21,157,34,289,False,"RT @Faruq_0: A thread on why I’m bullish on @EarpitzNFT 

🧵🧑‍🍳",0,3,2023-01-09,11,en,False,[],,1612459909743886342
3986,OIAlertBot,,,,2020-03-04,18706,5857,13,False,"Massive open interest variation spotted on $ANKR

OI increased by 23.05% in the last 15 minutes!

More than $2,092,638.00 added. ⬆️",0,0,2023-01-09,19,en,False,[],,1612459909743869953
3987,YoureMine986,,,,2015-08-18,68910,3,273,False,"RT @JINYOUNG: PARK JINYOUNG The 1st Album 
'Chapter 0: WITH'
TEASER PHOTO YOU ver.1

🔜2023.01.18(KST)

#박진영 #ParkJinYoung 
#Chapter0: #WITH…",0,4526,2023-01-09,16,en,False,"[{'text': '박진영', 'indices': [103, 107]}, {'text': 'ParkJinYoung', 'indices': [108, 121]}, {'text': 'Chapter0', 'indices': [123, 132]}, {'text': 'WITH', 'indices': [134, 139]}]",,1612459909718888448
3988,jihani_cornn,,,,2022-08-23,8148,79,2574,False,"RT @gangsterqueens: Hey Gangsters !!!

We're live now - https://t.co/ePNTxZS4fA

We have opened up 100 Whitelist Spots exclusively for earl…",0,2997,2023-01-09,18,en,False,[],,1612459909714706432
3989,Eljuan514,,,,2021-10-04,8669,171,252,False,"RT @stedas: Many currencies. 
One bridge = XRP.  

$xrp #fintech @Ripple 
 👉https://t.co/ICQxJNIr8e https://t.co/966VNWq5YT",0,40,2023-01-09,15,en,False,"[{'text': 'fintech', 'indices': [56, 64]}]",,1612459909714481154
3990,loveyrintxt,,,,2021-07-10,7320,515,856,False,"AMACCANA SER

DAYDREAM CONCEPT CLIP
#TXT_Daydream #TEMPTATION 
#TOMORROW_X_TOGETHER 
@TXT_members @TXT_bighit 

#SOOBIN #YEONJUN #BEOMGYU #TAEHYUN #HUENINGKAI #TXT https://t.co/zVvYUbvQRi",0,0,2023-01-09,15,en,True,"[{'text': 'TXT_Daydream', 'indices': [36, 49]}, {'text': 'TEMPTATION', 'indices': [50, 61]}, {'text': 'TOMORROW_X_TOGETHER', 'indices': [63, 83]}, {'text': 'SOOBIN', 'indices': [112, 119]}, {'text': 'YEONJUN', 'indices': [120, 128]}, {'text': 'BEOMGYU', 'indices': [129, 137]}, {'text': 'TAEHYUN', 'indices': [138, 146]}, {'text': 'HUENINGKAI', 'indices': [147, 158]}, {'text': 'TXT', 'indices': [159, 163]}]",,1612459909702119424
3991,HarveyHalifax1,,,,2022-10-10,10,3,0,False,#BNB impulse bar 250.569 - 252.647#Binance Coin Bar close 250.569#Crypto short term volatility detection on #BSC,0,0,2023-01-09,16,en,False,"[{'text': 'BNB', 'indices': [0, 4]}, {'text': 'BSC', 'indices': [108, 112]}]",,1612459909702094854
3992,DarianC2025,,,,2020-10-16,57,173,409,False,"RT @BaseballRRHS: ‼️BASEBALL TRYOUTS‼️
Tryouts will be Jan. 23rd and 24th, after school, at the baseball field. All physical paperwork must…",0,1,2023-01-09,20,en,False,[],,1612459909697916929
3993,JoaquinSisterna,,Argentina,,2015-11-17,8203,23,1059,False,RT @RickDaSquirrel: Begging everyone to go see Puss in Boots: The Last Wish. We need more amazing creative animated movies like this. https…,0,22055,2023-01-09,23,en,False,[],"['Lula', 'Brasilia', 'Romina', 'Congreso', 'Bolivia', 'Gareth Bale', 'Alcaraz', 'Southampton', '#BuenLunes', '#YetToComeInCinemas', 'Trump', '#BrasilUrgente', '#GranHermano23', 'Golpe de Estado', 'Victor Blanco', '#nadiedicenada', 'Marcos', 'Democracia', 'Palmer', 'Capitolio', 'FELIZ CUMPLE JULI POGGIO', 'Franco Colapinto', 'Macri', 'GRACIE', 'Santiago Cafiero', 'seokjin', 'Kepa', 'Martina', 'Jair Bolsonaro', 'Mendez', 'Lo de Brasil', 'Mahrez', 'Alex Caniggia', 'Clarence', 'San Lorenzo', 'Roberto Martínez', 'Gales', 'Ofiuco', 'damian kuc', 'coti vuelve', 'Larreta', 'Inside Job', 'Bolsonaristas', 'Reyes', 'LA PEÑA DEL PRIMO', 'DAYDREAM CONCEPT CLIP', 'Venezuela', 'Planalto', 'Nicaragua', 'Jesús María']",1612459909693542402
3994,chele7509,,,,2013-03-20,19116,201,136,False,"RT @AlexEngVid: 🌟5 Proverbs to Inspire Language Learners🌟

Good morning from the Eastern Time Zone of Canada! 2023 is already one week old.…",0,1,2023-01-09,22,en,False,[],,1612459909689344005
3995,td8z4mw,,,,2012-04-14,242111,482,332,False,RT @FilippoGrandi: UNHCR participates in the conference to help #resilientPakistan 🇵🇰rebuild after last year’s floods. Let us remember that…,0,20,2023-01-09,19,en,False,"[{'text': 'resilientPakistan', 'indices': [64, 82]}]",,1612459909685346304
3996,Magicalnimrita1,,,,2021-03-15,6478,275,70,False,"RT @NimritAhluwalia: The best things in life are always sweet just like our Nimrit.
#nimritkaurahluwalia

@colorstv @endemolshineind
@voot…",0,105,2023-01-09,15,en,False,"[{'text': 'nimritkaurahluwalia', 'indices': [84, 104]}]",,1612459909676945410
3997,pjsarchivee,,,,2022-02-25,1399,248,468,False,"RT @taesberett: HYPE THE TL, CLOSE THE GAP!!!
ENGENES KEEP VOTING ON FANCAST!!!

SMA 2ND BONSANG MAKE IT HYPEN

#enHYPEnForSMA #ENHYPEN @EN…",0,8,2023-01-09,19,en,False,"[{'text': 'enHYPEnForSMA', 'indices': [112, 126]}, {'text': 'ENHYPEN', 'indices': [127, 135]}]",,1612459909647568897
3998,PLUNDEREDMEMORY,,,,2022-05-22,56,233,333,False,i will give you one (1) pebble i found on the side of the road https://t.co/1afGwv2un5,0,0,2023-01-09,16,en,True,[],,1612459909643214848
3999,ananda070195,,,,2022-12-24,639,72,699,False,"RT @konpay_official: #Huobi #PrimeVote Round 2 Is Coming！
@HuobiGlobal 

There's KONPAY in the top 20.

Please show a lot of interest in KO…",0,915,2023-01-09,21,en,False,"[{'text': 'Huobi', 'indices': [21, 27]}, {'text': 'PrimeVote', 'indices': [28, 38]}]",,1612459909639176193
4000,KennethOverfelt,,,,2020-11-19,3087,4,42,False,RT @JomboyMedia: He's a college boy now 🥲 https://t.co/VdhGkgR0R0,0,244,2023-01-09,9,en,False,[],,1612459909634822144
4001,qwsqws,,,,2011-01-15,5580,34,17,False,"disturbing, thoughtful, resilient Late; Presenting Dream""
؟?
نمشے

🔹CX10🔹
🔹CX10🔹
🔹CX10🔹",0,0,2023-01-09,6,en,False,[],,1612459909630550018
4002,amahtum_b,,"Nairobi, Kenya",,2021-11-20,49162,516,522,False,RT @itsvelzian: i'm never buying shares fr😂 https://t.co/LBrQt9zDZt,0,263,2023-01-09,8,en,False,[],"['Gareth Bale', '#MondayMotivation', '#MCICHE', 'Zuku', 'Chelsea', '#MainaAndKingangi', 'Potter', 'Joao Felix', 'Deputy President', '#RiseProgram', 'Executive Order', 'Tuchel', 'Chuck Norris', 'Residential Summit', '#morningfix', 'Gachagua', 'Happy New Week', 'Roberto Martinez', 'Gallagher', 'Riggy G', 'David Maraga', 'Dave Chappelle', 'paysii app', 'Blessed Sunday', 'Chiloba', 'Jackton Odhiambo', 'Kenya Methodist University', 'Mahrez', 'Nairobi', 'kimuzi', 'Katt Williams', 'Bernie Mac', 'Ward Prowse', 'Eddie Griffin', 'Portugal', 'Nick Mwendwa', 'Belgium', 'Oxford', 'Commission', 'Igathe', 'Weghorst', 'NTSA', 'Todd Boehly', 'Omena', 'National Police Service', 'Smith Rowe', 'Chris Rock', 'Posta', 'Drip', 'Taliban']",1612459909626449920
4003,CHINMOY08364923,,,,2022-11-17,7613,8,55,False,5 cloud trends to track in 2023 • TechCrunch https://t.co/QoOOIgVRHk,0,0,2023-01-09,9,en,False,[],,1612459909622161408
4004,aaleah_meshelle,,,,2012-01-25,47504,3232,1873,False,"RT @_onlykiha: I’m happy I’m really a bitch who just be herself! through the embarrassment, through the struggle, through whatever life bri…",0,307,2023-01-09,22,en,False,[],,1612459909618044933
4005,043kive,,,,2022-05-12,1321,4,31,False,RT @nctdaoying: cutest ball of fluff 🤍 https://t.co/H58BvONfvP,0,276,2023-01-09,8,en,False,[],,1612459909614047232
4006,IrfanHa08057514,,"Ambur, India",,2018-07-14,25509,71,730,False,"RT @homescreenent: THE BOSS will storm the theatres on January 11.

@actorvijay @iamRashmika @directorvamshi @MusicThaman @SVC_official @Ph…",0,868,2023-01-09,16,en,False,[],[],1612459909614034946
4007,YohanibisMoore,,,,2022-11-01,4341,343,557,False,RT @BryanSocks1978: The only people bitching about these prices are the ones who over leverage themselves and have not committed to average…,0,2,2023-01-09,22,en,False,[],,1612459909614034944
4008,CFUNK__,,,,2009-11-29,101858,1695,1828,False,"RT @Nomagugu_xo: If you want to spend the rest of your life with someone,  Practice forgiveness... It's not always about being happy, love…",0,2310,2023-01-09,24,en,False,[],,1612459909609820161
4009,mac_winner,,"Onitsha, Nigeria",,2011-01-25,4992,326,2111,False,"RT @the_Lawrenz: Pain will end, tears will stop and doors will open",0,4417,2023-01-09,12,en,False,[],[],1612459909609553921
4010,BatesWillie,,"Chicago, Illinois",,2013-08-23,294164,703,703,False,"RT @Uldouz: RT if you like 🌟
More on my Instagram @uldouz https://t.co/g4w6r23QVR",0,94,2023-01-09,12,en,False,[],"['#MondayMotivation', 'Gareth Bale', '#LawEnforcementAppreciationDay', 'Gucci', '#mondaythoughts', 'GRACIE', '#MondayMorning', 'Brazil', '#Mondayvibes', 'Victory Monday', 'Happy Founders', 'Mali', 'Founders Day', 'Debinha', 'LAFC', 'JUST ANNOUNCED', 'MLS Cup', 'Joao Felix', 'Keyshia', 'DAYDREAM CONCEPT CLIP', 'Flores', 'Dan Quinn', 'Noma', 'Phi Beta Sigma Fraternity', 'Inside Job', 'Big Scarr', 'Brian Walshe', 'Go Frogs', 'Michael Irvin', 'Buggs', 'Bannon', 'Daily Quordle 350', 'Greg Abbott', 'Jerod Mayo', 'New Week', 'Camilla', 'Dr. Dre', 'Sara Jay', 'Chark', 'Leno', 'Quay', 'Hello Monday', 'Rooney', 'Prince Harry', 'Another Monday', 'Anzalone', 'Wales', 'Ana Walshe', 'hyungwon', 'Cohasset']",1612459909605466113
4011,NatashaNaik20,,,,2022-12-08,7,0,5,False,But the dead boss is sick  #南京  #南京Spa #南京按摩 #南京会馆 https://t.co/d0pLoQJx2y,0,0,2023-01-09,13,en,False,"[{'text': '南京', 'indices': [27, 30]}, {'text': '南京Spa', 'indices': [32, 38]}, {'text': '南京按摩', 'indices': [39, 44]}, {'text': '南京会馆', 'indices': [45, 50]}]",,1612459909576273921
4012,bluntlevis,,"Pennsylvania, USA",,2018-10-02,59095,164,274,False,RT @zerosuitsamiam: Scott Photoshoperman https://t.co/BEIG5xWu5N,0,8,2023-01-09,5,en,False,[],[],1612459909571813384
4013,yovannyyunior,,,,2012-04-21,8929,34,363,False,"hunt. Barriers. Symphony. Concurrently, Brothers flaws?
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",0,0,2023-01-09,6,en,False,[],,1612459909567680512
4014,beebeenopparut,,,,2013-01-13,81042,49,196,False,"RT @JINYOUNG: PARK JIN YOUNG The 1st Album 
'Chapter 0: WITH'
Schedule Poster

🔜2023.01.18(KST)

#박진영 #ParkJinYoung 
#Chapter0: #WITH
#BHEn…",0,4986,2023-01-09,15,en,False,"[{'text': '박진영', 'indices': [97, 101]}, {'text': 'ParkJinYoung', 'indices': [102, 115]}, {'text': 'Chapter0', 'indices': [117, 126]}, {'text': 'WITH', 'indices': [128, 133]}]",,1612459909559517184
4015,Pippa01525057,,,,2022-08-02,21997,8,1,False,$ADI *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED..   https://t.co/EsQtbcCJ9X,0,0,2023-01-09,15,en,False,[],,1612459909559488512
4016,Ming55_,,India,,2021-05-26,28372,322,308,False,"RT @dutta_prajeet: ""Happiness is a butterfly, which when pursued, is always just beyond your grasp, but which, if you will sit down quietly…",0,10,2023-01-09,23,en,False,[],"['Gareth Bale', '#GurinderDhawan', '#HappyBirthdayHrithikRoshan', '#CrazyDealsoniPhone', '#MissionMajnu', 'Felix', 'Inspired By Sushant', '#GetOutRavi', 'MALLIKA RULES ITV AS RADHA', 'VIRTUOUS SOUL MUNAWAR', 'CHOUDHARY SIBLINGS REUNION', 'Bumrah', 'Rohit Sharma', 'Ishan', 'ODIs', 'Bear Grylls', 'Chelsea', 'राहुल गांधी', 'FANS DEMAND ANKIT IN BB', 'iPhone 14', 'Gill', 'Kolar', 'T20Is', 'Tapasvi', '#VarisuBORampageIn2D', '#DominantTHUNIVUBookings', '#MassMogudu', '#VanakkamUPGIS23', '#ऋचाराजपूत_को_गिरफ़्तार_करो', '#PakistanEconomy', '#UPSCAspirantsProtest', '#MotorolaXPantoneColourOf2023', '#देश_की_आवाज़_राहुल', '#motoxstylelistings', '#MotoEdge30FusionVivaMagenta', '#UPSCCompensatoryAttempt2023', '#zerodha', '#CelebrationOfVarisu', '#SidharthMalhotra', '#MoonRiseOutTomorrow', '#caresults', '#PathaanTrailerTomorrow', '#BabarAzam𓃵', '#RSSodhi', '#VarisuFDFS', '#SA20', '#Amul', '#NTRGoesGlobal', '#Goodachari2', '#VeeraSimhaReddyOnJan12th']",1612459909546938372
4017,mishalmarie,,,,2014-11-29,278627,1485,724,False,RT @slatterxxx: Men saying “I’m him” vs Women saying “I’m that bitch” https://t.co/xR5zMfDq4H,0,5076,2023-01-09,13,en,True,[],,1612459909546758144
4018,ato_kkay,,,,2022-12-16,1907,32,29,False,RT @thicknlong: What did we win??,0,1,2023-01-09,6,en,True,[],,1612459909542563845
4019,helfforlife,,,,2017-10-19,4392,6,41,False,RT @yourecho_: #GoYounjung: It was in 2021 when I first encountered AOS script. I vividly remember the thrill of seeing the scenes of Naksu…,0,246,2023-01-09,24,en,False,"[{'text': 'GoYounjung', 'indices': [15, 26]}]",,1612459909530157067
4020,ITHERETWEETER1,,,,2015-09-26,837575,55856,25771,False,RT @FindShowsNearMe: Welsh quartet Panic Shack are bringing their unique brand punk on their first headline tour in Feb 2023. See them in #…,0,1,2023-01-09,24,en,False,[],,1612459909521592323
4021,narizababie,,,,2020-10-15,6371,9,158,False,"RT @treasuremembers: Thank you bangkok💋💌💘💝💖💗💓💞💕💟❣️❤️‍🔥❤️‍🩹❤🧡💛💚💙💜🤎🖤🤍💯💯💯
#YOONJAEHYUK
#DOYOUNG
#윤재혁
#도영 https://t.co/qYalzOcWi9",0,61701,2023-01-09,6,en,False,"[{'text': 'YOONJAEHYUK', 'indices': [71, 83]}, {'text': 'DOYOUNG', 'indices': [84, 92]}, {'text': '윤재혁', 'indices': [93, 97]}, {'text': '도영', 'indices': [98, 101]}]",,1612459909513375746
4022,Lindsay26927111,,,,2022-05-29,46,97,85,False,ion to national thie1  　At last’s Day  8.8Z31A2  #南昌 #惠州 #常州  https://t.co/04MitL5AAJ,0,0,2023-01-09,16,en,False,"[{'text': '南昌', 'indices': [49, 52]}, {'text': '惠州', 'indices': [53, 56]}, {'text': '常州', 'indices': [57, 60]}]",,1612459909513371655
4023,dumdum692,,,,2021-01-06,11423,359,350,False,RT @hourlyXCX: nuclear seasons - charli xcx https://t.co/BjGAp3RPgq,0,14,2023-01-09,8,en,False,[],,1612459909513084928
4024,mfiyazahmad2,,"Lahore, Pakistan",,2017-04-18,4524,321,3290,False,"Top story: Noma, Rated the World’s Best Restaurant, Is Closing Its Doors https://t.co/vVlaROWhTD, see more https://t.co/elnNqsN9db",0,0,2023-01-09,16,en,False,[],"['#PakvsNZ', '#SindhPeoplesHousing', '#StayStrongBabarAzam', '#ResilientPakistan', 'Naseem Shah', 'Usama Mir', '#پی_ٹی_آئی_لائی_مہنگائی', 'Geneva', 'Fakhar Zaman', 'Rizwan', '4 ODIs', 'Santner', 'Williamson', '1st ODI', 'Haris Sohail', 'Beggars', 'Bale', 'Finn Allen', 'FATF', 'Islamic Development Bank', 'Conway', 'Foreign Minister', 'UN Secretary General', 'Lota', 'Kaifi Khalil', 'OPPO', 'Palais', 'Agha', 'Germany', 'superstar by asim soon', 'World Bank', 'Nawaz', 'Tom Latham', 'Rauf', 'Phillips', 'Imam', 'Mickey Arthur', 'Register Now', 'NewZealand', 'Skipper', '9th of January', 'Japan', 'Bangladesh Premier League', '🇵🇰', 'Rizzy', 'Lack', 'Bobby', 'Quetta', 'Shadab', 'Israel']",1612459909504696321
4025,Dominque_dd,,,,2019-10-10,26782,656,649,False,CHEESE!! His name is CHEESE!,0,0,2023-01-09,5,en,False,[],,1612459909496315905
4026,mysteriouslyf_,,,,2021-07-01,7970,51,88,False,"RT @itv_lover: Yogesh Choudhary you all ❤❤❤

New Crush in List 💅🏻😌

#PriyankaChaharChoudhary || #PriyAnkit || #BB16 https://t.co/XdTgfeNQBe",0,180,2023-01-09,16,en,False,"[{'text': 'PriyankaChaharChoudhary', 'indices': [68, 92]}, {'text': 'PriyAnkit', 'indices': [96, 106]}, {'text': 'BB16', 'indices': [110, 115]}]",,1612459909484023808
4027,bambammi1a,,,,2014-08-23,67204,181,508,False,"RT @GOT7_Quote: 🍑JINYOUNG’s IG Update🍑
🗓9 Jan 2023

PARK JINYOUNG The 1st Album
'Chapter 0: WITH'
รูปทีเซอร์ YOU ver.1

🔜2023.01.18(KST)

🔗…",0,19,2023-01-09,15,en,False,[],,1612459909484011521
